"ID","LStatus","LMaturityDate","LSignDate","LInstallment","LAmount","ABirthDate","AGender","AMaritalStatus","AOccupation","AEducation","AIncome","ANumberChildren","AHousing","GCollateralAmount","GCollateralType","GGuarantorNumber","Age"
"AD10015997","0","20180831","20101002",3600,3e+05,"19691225","M","1","6","1",42200,0,"5",567225,"3",1,40.8333333333333
"AD10015998","0","20230610","20101002",5400,6e+05,"19761219","F","2","1","3",42000,0,"2",9e+05,"3",1,33.8333333333333
"AD10015999","0","20230430","20101002",2700,3e+05,"19690704","M","2","4","1",NA,0,"3",525262.5,"3",1,41.25
"AD10016000","0","20170817","20101002",2400,2e+05,"19550101","M","2","6","1",42700,0,"1",332100,"3",1,55.75
"AD10016001","0","20200426","20101002",4000,3e+05,"19610327","M","2","1","2",NA,0,"4",477000,"3",1,49.5833333333333
"AD10016002","1","20190831","20101002",2300,2e+05,"19690213","F","1","3","1",33300,0,"1",259650,"3",1,41.6666666666667
"AD10016003","0","20190531","20101002",2500,3e+05,"19630615","M","2","1","1",36100,0,"5",877500,"3",1,47.3333333333333
"AD10016004","1","20111130","20101002",5400,266000,"19641001","M","2","4","1",NA,2,"5",342269.1,"3",1,46
"AD10016005","0","20180930","20101002",4600,550000,"19710312","M","2","4","1",NA,0,"1",1026000,"3",1,39.5833333333333
"AD10016006","0","20160229","20101002",2600,2e+05,"19510101","M","2","3","1",46400,2,"5",432000,"3",1,59.75
"AD10016007","0","20180930","20101002",1900,220000,"19781101","F","2","4","1",NA,0,"2",288576,"3",1,31.9166666666667
"AD10016008","0","20230731","20101002",7400,810000,"19750819","M","1","6","1",NA,0,"1",1053900,"3",1,35.1666666666667
"AD10016009","0","20250131","20101002",4400,5e+05,"19680617","F","2","4","1",NA,1,"4",2160000,"3",1,42.3333333333333
"AD10016010","0","20220223","20101002",5500,580000,"19820614","M","1","1","2",17800,0,"4",747000,"3",1,28.3333333333333
"AD10016011","0","20250531","20101002",12000,1350000,"19640416","F","2","1","1",47700,2,"4",1350000,"3",1,46.5
"AD10016012","0","20240531","20101002",6100,650000,"19521008","M","2","4","1",29300,0,"5",1140120,"3",1,58
"AD10016013","0","20201231","20101002",3500,4e+05,"19720709","F","1","3","1",36200,0,"4",519480,"3",1,38.25
"AD10016014","0","20150121","20101002",6100,5e+05,"19500227","M","1","4","2",48800,0,"2",651870,"3",1,60
"AD10016015","0","20240331","20101002",7100,8e+05,"19711211","F","5","3","1",NA,0,"4",1083600,"3",1,38.8333333333333
"AD10016016","0","20210531","20101002",3600,380000,"19520101","M","2","3","1",NA,2,"2",564831,"3",1,58.75
"AD10016017","0","20140910","20101002",9600,4e+05,"19670412","M","2","5","1",NA,2,"2",1336500,"3",1,43.5
"AD10016018","0","20180731","20101002",3000,250000,"19701202","F","2","3","1",26300,2,"4",497700,"3",1,39.8333333333333
"AD10016019","1","20250930","20101002",2900,402900,"19760127","M","1","6","1",NA,0,"1",861367.5,"3",1,34.75
"AD10016020","0","20180731","20101002",4200,2e+05,"19670512","M","1","1","1",33600,0,"1",451800,"3",1,43.4166666666667
"AD10016021","0","20340228","20101002",5940,1e+06,"19780313","M","1","2","2",21100,0,"2",677700,"3",1,32.5833333333333
"AD10016022","1","20121031","20101002",2000,1e+05,"19661117","M","2","4","1",33500,0,"5",546750,"3",1,43.9166666666667
"AD10016023","0","20181130","20101002",4200,350000,"19680101","M","2","4","1",NA,2,"2",585135,"3",1,42.75
"AD10016024","0","20210430","20101002",9300,1e+06,"19660104","F","2","4","2",NA,1,"2",2700000,"3",1,44.75
"AD10016025","0","20230131","20101002",9000,1e+06,"19780402","F","1","1","2",26100,0,"4",1323000,"3",1,32.5
"AD10016026","0","20190630","20101002",6700,6e+05,"19540810","M","2","1","2",44400,0,"4",883800,"3",1,56.1666666666667
"AD10016027","0","20210706","20101002",9300,1e+06,"19650502","M","1","4","1",33900,0,"4",1350000,"3",1,45.4166666666667
"AD10016028","0","20400831","20101002",8380,1900000,"19791116","F","1","2","2",NA,0,"1",1800000,"3",1,30.9166666666667
"AD10016029","0","20240817","20101002",3300,380000,"19570904","M","2","4","1",41200,2,"2",489240,"3",1,53.0833333333333
"AD10016030","0","20190730","20101002",3400,3e+05,"19670509","F","4","6","1",25200,0,"3",2660400,"3",1,43.4166666666667
"AD10016031","1","20221031","20101002",3700,4e+05,"19691111","M","2","4","1",NA,2,"3",1080000,"3",1,40.9166666666667
"AD10016032","1","20210531","20101002",3800,4e+05,"19771102","M","1","3","1",NA,0,"4",638268.75,"3",1,32.9166666666667
"AD10016033","0","20200428","20101002",3500,3e+05,"19730624","M","2","4","1",NA,1,"3",513000,"3",1,37.3333333333333
"AD10016034","0","20171130","20101002",3500,3e+05,"19610804","F","2","1","2",NA,2,"2",710887.5,"3",1,49.1666666666667
"AD10016035","0","20180430","20101002",3100,350000,"19660609","F","1","4","1",NA,0,"2",460539,"3",1,44.3333333333333
"AD10016036","0","20140228","20101002",2600,130000,"19790402","F","1","4","1",NA,0,"2",169200,"3",1,31.5
"AD10016037","0","20130831","20101002",4000,2e+05,"19641111","M","2","3","1",NA,1,"4",882000,"3",1,45.9166666666667
"AD10016038","0","20190531","20101002",1800,150000,"19660110","F","2","3","1",27900,2,"3",409635,"3",1,44.75
"AD10016039","1","20190531","20101002",4200,5e+05,"19651101","M","2","4","1",29100,2,"1",741136.5,"3",1,44.9166666666667
"AD10016040","0","20201031","20101002",1700,190000,"19750518","M","2","4","1",NA,1,"4",251928,"3",1,35.4166666666667
"AD10016041","1","20160131","20101002",3500,3e+05,"19470101","F","2","3","1",NA,1,"4",1364400,"3",1,60
"AD10016042","0","20200208","20101002",4600,4e+05,"19701202","F","1","3","1",16900,0,"3",418612.5,"3",1,39.8333333333333
"AD10016043","0","20180930","20101002",4300,5e+05,"19700622","M","1","6","1",NA,0,"4",775980,"3",1,40.3333333333333
"AD10016044","0","20200219","20101002",4100,4e+05,"19830202","F","1","3","2",NA,0,"1",855000,"3",1,27.6666666666667
"AD10016045","0","20190930","20101002",1700,2e+05,"19740805","F","1","4","1",NA,0,"2",793759.5,"3",1,36.1666666666667
"AD10016046","0","20210731","20101002",3000,3e+05,"19671012","F","1","3","1",46500,0,"2",714150,"3",1,43
"AD10016047","0","20190331","20101002",7100,6e+05,"19591219","M","6","1","1",31800,0,"1",540000,"3",1,50.8333333333333
"AD10016048","0","20200930","20101005",4300,5e+05,"19740918","F","2","4","1",NA,0,"4",1404000,"3",1,36.0833333333333
"AD10016049","0","20150531","20101005",4000,2e+05,"19540115","M","2","1","2",NA,0,"1",754200,"3",1,56.75
"AD10016050","0","20220914","20101005",2500,270000,"19710613","F","2","4","1",32200,0,"3",347490,"3",1,39.3333333333333
"AD10016051","0","20240829","20101005",5100,6e+05,"19590212","F","1","4","1",41000,0,"5",4500000,"3",1,51.6666666666667
"AD10016052","0","20160331","20101005",2600,220000,"19621103","M","2","6","1",46400,3,"4",203159.25,"3",1,47.9166666666667
"AD10016053","0","20211130","20101005",2900,3e+05,"19741107","F","4","3","1",NA,0,"4",477000,"3",1,35.9166666666667
"AD10016054","1","20190331","20101005",5800,5e+05,"19730708","M","2","6","1",40900,4,"2",2056303.13,"3",1,37.25
"AD10016055","0","20210416","20101005",3300,360000,"19630527","M","2","4","1",NA,3,"3",855000,"3",1,47.4166666666667
"AD10016056","0","20211031","20101005",3500,370000,"19661003","M","2","4","1",NA,1,"1",570132,"3",1,44
"AD10016057","0","20230314","20101005",2800,3e+05,"19830915","F","1","3","1",15200,0,"4",931500,"3",1,27.0833333333333
"AD10016058","0","20160831","20101005",2400,2e+05,"19690823","F","1","5","1",43600,0,"1",305358.3,"3",1,41.1666666666667
"AD10016059","0","20230821","20101005",4600,5e+05,"19691227","F","5","4","1",NA,2,"2",1143000,"3",1,40.8333333333333
"AD10016060","0","20200429","20101005",5200,460000,"19620812","F","2","6","1",33000,0,"5",464130,"3",1,48.1666666666667
"AD10016061","1","20241231","20101005",10100,1200000,"19660422","M","2","3","1",NA,0,"2",2447640,"3",1,44.5
"AD10016062","0","20230419","20101005",4500,5e+05,"19720514","F","2","4","1",32000,2,"2",9e+05,"3",1,38.4166666666667
"AD10016063","0","20230531","20101005",4500,5e+05,"19700206","F","2","4","1",26200,0,"2",2565000,"3",1,40.6666666666667
"AD10016064","0","20181130","20101005",1300,150000,"19631108","F","2","4","1",NA,2,"4",206100,"3",1,46.9166666666667
"AD10016065","0","20160331","20101005",6900,6e+05,"19670302","M","1","5","1",28700,0,"4",836100,"3",1,43.5833333333333
"AD10016066","1","20220731","20101005",4500,5e+05,"19690109","M","5","3","2",NA,0,"2",783851.4,"3",1,41.75
"AD10016067","0","20250228","20101005",1800,2e+05,"19720417","M","2","3","1",NA,2,"4",1071000,"3",1,38.5
"AD10016068","0","20140531","20101005",4700,3e+05,"19810115","F","1","1","2",NA,0,"4",1503000,"3",1,29.75
"AD10016069","0","20290331","20101005",3800,550000,"19650108","M","2","1","1",29200,3,"1",714600,"3",1,45.75
"AD10016070","0","20180331","20101007",11600,1e+06,"19621025","F","2","6","1",NA,3,"1",2566215,"3",1,48
"AD10016071","0","20190412","20101007",4300,4e+05,"19620608","F","2","1","1",38000,0,"3",2880000,"3",1,48.3333333333333
"AD10016072","0","20160729","20101007",3000,250000,"19780610","F","2","3","1",21200,0,"1",322042.5,"3",1,32.3333333333333
"AD10016073","0","20180131","20101007",3500,3e+05,"19440101","M","2","6","2",NA,0,"4",1229985,"3",1,60
"AD10016074","0","20171031","20101007",1000,85000,"19720808","M","2","3","1",NA,1,NA,103500,"3",1,38.1666666666667
"AD10016075","0","20250930","20101007",4400,5e+05,"19680724","F","2","4","1",NA,0,"4",1275300,"3",1,42.25
"AD10016076","0","20231106","20101007",3800,4e+05,"19750302","F","2","6","1",26300,2,"5",607500,"3",1,35.5833333333333
"AD10016077","1","20161031","20101007",2500,3e+05,"19731227","F","2","6","1",NA,2,"5",682200,"3",1,36.8333333333333
"AD10016078","0","20191231","20101007",3000,350000,"19820715","F","1","4","1",NA,0,"3",23940,"3",1,28.25
"AD10016079","0","20140228","20101007",6000,3e+05,"19580101","M","2","3","1",NA,2,"1",1307520,"3",1,52.75
"AD10016080","1","20190707","20101007",2300,2e+05,"19680403","M","2","1","1",27700,1,"1",590737.5,"3",1,42.5
"AD10016081","0","20310331","20101007",11080,1894000,"19710712","F","1","2","2",NA,0,"5",1476000,"3",1,39.25
"AD10016082","0","20200430","20101007",3400,3e+05,"19660118","F","2","5","2",NA,2,"5",810000,"3",1,44.75
"AD10016083","0","20230228","20101007",4500,5e+05,"19591223","M","2","2","1",35600,2,"1",647100,"3",1,50.8333333333333
"AD10016084","0","20181031","20101007",4200,350000,"19500526","M","2","3","1",30700,0,"4",738000,"3",1,60
"AD10016085","1","20230228","20101007",4800,5e+05,"19580105","M","2","3","1",44600,0,"1",1038600,"3",1,52.75
"AD10016086","0","20200430","20101007",1700,2e+05,"19640811","F","5","4","1",NA,1,"4",293445,"3",1,46.1666666666667
"AD10016087","0","20140228","20101007",3100,280000,"19580624","F","6","6","1",28000,0,"1",360135,"3",1,52.3333333333333
"AD10016088","0","20140323","20101007",2200,140000,"19670804","M","2","3","1",27200,2,"2",1058315.4,"3",1,43.1666666666667
"AD10016089","1","20300831","20101007",10330,1805000,"19650427","M","3","2","2",NA,2,"1",1712700,"3",1,45.5
"AD10016090","0","20170630","20101007",3500,5e+05,"19741010","M","1","4","2",31400,0,"4",759118.5,"3",1,36
"AD10016091","0","20230503","20101007",900,1e+05,"19630705","M","2","1","1",26100,0,"4",172800,"3",1,47.25
"AD10016092","0","20170630","20101007",2400,2e+05,"19571201","M","2","1","1",NA,0,"4",1199700,"3",1,52.8333333333333
"AD10016093","0","20200430","20101007",7900,7e+05,"19510403","M","2","3","1",47700,0,"4",882000,"3",1,59.5
"AD10016094","0","20240229","20101007",8800,1e+06,"19700427","F","2","4","1",NA,0,"4",1349100,"3",1,40.5
"AD10016095","0","20230630","20101007",3800,410000,"19730613","M","5","3","1",21900,1,"4",564300,"3",1,37.3333333333333
"AD10016096","0","20240630","20101007",2600,3e+05,"18570101","M","6","4","1",NA,0,"2",396900,"3",1,41.7679378183013
"AD10016097","0","20171231","20101007",12100,1e+06,"19731024","M","1","4","1",21700,0,"5",4217175,"3",1,37
"AD10016098","1","20250827","20101007",3000,350000,"19590616","M","3","6","1",NA,0,"4",1113300,"3",1,51.3333333333333
"AD10016099","0","20190228","20101007",3000,250000,"19720805","F","2","3","2",NA,0,"1",552375,"3",1,38.1666666666667
"AD10016100","0","20140331","20101007",3100,150000,"19491002","F","2","5","1",43400,2,"3",859410,"3",1,60
"AD10016101","0","20250228","20101007",3500,4e+05,"19750920","F","2","3","1",44600,0,"4",467100,"3",1,35.0833333333333
"AD10016102","1","20200617","20101007",3400,4e+05,"19651003","F","1","3","1",34400,0,"5",873900,"3",1,45
"AD10016103","0","20181231","20101007",2900,250000,"19750919","M","2","3","2",38700,1,"5",331020,"3",1,35.0833333333333
"AD10016104","0","20271130","20101008",1500,180000,"19730212","M","2","4","1",23100,1,"3",241785,"3",1,37.6666666666667
"AD10016105","0","20200831","20101008",2300,2e+05,"19740514","F","1","3","1",35400,NA,"3",279000,"3",1,36.4166666666667
"AD10016106","0","20230531","20101008",3600,4e+05,"19610524","M","2","1","1",31400,0,"2",744114.38,"3",1,49.4166666666667
"AD10016107","0","20240131","20101008",5300,6e+05,"18570101","F","6","6","1",35500,0,"1",785395.8,"3",1,41.7679378183013
"AD10016108","1","20171031","20101008",9300,8e+05,"19740517","F","2","1","2",35300,3,"2",1287000,"3",1,36.4166666666667
"AD10016109","1","20210930","20101008",2000,211000,"19830417","M","1","3","1",30300,0,"3",280323,"3",1,27.5
"AD10016110","0","20180531","20101008",2400,2e+05,"19840815","F","1","3","2",26300,0,"1",521156.25,"3",1,26.1666666666667
"AD10016111","0","20250228","20101008",4100,5e+05,"19720610","F","2","3","1",25300,2,"5",855180,"3",1,38.3333333333333
"AD10016112","0","20161215","20101008",22200,1500000,"19540906","F","2","1","1",NA,0,"5",2169900,"3",1,56.0833333333333
"AD10016113","0","20171231","20101008",2900,250000,"19670826","F","1","3","1",25100,0,"3",324708.75,"3",1,43.1666666666667
"AD10016114","0","20160229","20101008",1200,1e+05,"19580604","M","2","4","1",NA,1,"5",188100,"3",1,52.3333333333333
"AD10016115","0","20300331","20101008",3700,5e+05,"19670625","M","2","5","2",NA,2,"4",513000,"3",1,43.3333333333333
"AD10016116","0","20181130","20101008",4300,510000,"19560502","M","2","1","1",NA,0,"4",659835,"3",1,54.4166666666667
"AD10016117","0","20161031","20101008",3800,312000,"19750409","M","1","1","2",35100,0,"4",988475.4,"3",1,35.5
"AD10016118","0","20130731","20101008",3400,220000,"19750920","M","2","3","2",38800,2,"1",328500,"3",1,35.0833333333333
"AD10016119","0","20230831","20101009",4200,450000,"19680412","F","2","1","2",23300,0,"5",683887.5,"3",1,42.5
"AD10016120","0","20120930","20101009",4000,3e+05,"19460804","F","2","4","1",45100,0,"5",462938.4,"3",1,60
"AD10016121","0","20160630","20101009",3000,2e+05,"19770304","M","2","4","1",39300,0,"2",414000,"3",1,33.5833333333333
"AD10016122","0","20180716","20101009",4700,4e+05,"19631009","F","1","3","2",NA,0,"5",720000,"3",1,47
"AD10016123","0","20140831","20101009",5500,5e+05,"19630812","M","2","4","1",31000,0,"4",825220,"3",1,47.1666666666667
"AD10016124","0","20250731","20101009",1800,2e+05,"19760718","M","2","1","1",32000,0,"4",1065600,"3",1,34.25
"AD10016125","0","20170731","20101009",1500,150000,"19521023","F","2","4","1",42800,0,"4",212040,"3",1,58
"AD10016126","0","20151231","20101009",6800,6e+05,"19540101","F","2","4","1",NA,3,"4",851265,"3",1,56.75
"AD10016127","0","20190930","20101009",7000,6e+05,"19590310","M","2","4","1",51900,3,"4",1114200,"3",1,51.5833333333333
"AD10016128","0","20160731","20101009",2400,2e+05,"19751227","M","2","3","2",NA,1,"4",328500,"3",1,34.8333333333333
"AD10016129","0","20170606","20101009",9800,650000,"19530101","F","3","4","1",42300,0,"4",9e+05,"3",1,57.75
"AD10016130","0","20180331","20101009",3700,3e+05,"19560101","F","2","4","1",33700,0,"4",765000,"3",1,54.75
"AD10016131","1","20161130","20101009",4500,3e+05,"19600802","M","6","4","1",34000,0,"5",387000,"3",1,50.1666666666667
"AD10016132","0","20240731","20101009",8700,1e+06,"19660304","M","2","3","1",30600,1,"1",1944000,"3",1,44.5833333333333
"AD10016133","0","20150531","20101009",28900,1500000,"19510101","F","2","4","1",37100,0,"1",1800000,"3",1,59.75
"AD10016134","0","20230703","20101009",4600,5e+05,"19720127","M","1","3","1",34100,0,NA,9e+05,"3",1,38.75
"AD10016135","0","20241130","20101009",3500,415000,"19711227","M","2","2","1",36100,0,"2",534600,"3",1,38.8333333333333
"AD10016136","0","20240229","20101009",3800,4e+05,"19800227","F","1","3","2",34700,0,"2",1314000,"3",1,30.6666666666667
"AD10016137","0","20210331","20101009",7200,7e+05,"19610101","F","2","1","2",NA,2,"4",681750,"3",1,49.75
"AD10016138","0","20250131","20101010",3500,4e+05,"19650504","F","2","5","1",30400,1,"4",987300,"3",1,45.4166666666667
"AD10016139","0","20200822","20101010",1000,110000,"19621202","M","2","4","1",NA,0,"5",848700,"3",1,47.8333333333333
"AD10016140","0","20200229","20101010",2100,250000,"19581002","M","2","2","1",NA,2,"3",329976,"3",1,52
"AD10016141","1","20160630","20101010",3000,250000,"19741217","F","3","4","1",21500,0,"5",367740,"3",1,35.8333333333333
"AD10016142","0","20240531","20101010",3400,380000,"19770905","M","2","4","1",NA,1,"1",495000,"3",1,33.0833333333333
"AD10016143","0","20220531","20101010",5700,620000,"19630705","F","1","4","1",27700,0,"4",3594600,"3",1,47.25
"AD10016144","0","20291130","20101010",5900,8e+05,"19721208","F","1","1","2",33800,0,"1",965259.9,"3",1,37.8333333333333
"AD10016145","1","20231031","20101010",5200,550000,"19830701","F","1","5","2",NA,0,"5",707400,"3",1,27.25
"AD10016146","0","20200731","20101010",17000,1500000,"19681209","M","1","4","1",NA,NA,"4",2016000,"3",1,41.8333333333333
"AD10016147","0","20241231","20101010",7900,940000,"19600609","F","4","4","1",34900,0,"5",1212660,"3",1,50.3333333333333
"AD10016148","0","20240930","20101010",5700,650000,"19510502","M","2","2","2",44600,0,"2",792000,"3",1,59.4166666666667
"AD10016149","1","20250713","20101010",7000,8e+05,"19711111","M","2","3","1",NA,0,"1",813600,"3",1,38.9166666666667
"AD10016150","0","20221031","20101010",3800,4e+05,"19720211","F","2","3","1",NA,3,"2",947272.5,"3",1,38.6666666666667
"AD10016151","0","20171130","20101010",2900,250000,"19740915","M","1","3","1",NA,0,"3",369144,"3",1,36.0833333333333
"AD10016152","0","20250930","20101010",1700,2e+05,"19770625","M","1","3","1",NA,NA,"4",741294,"3",1,33.3333333333333
"AD10016153","0","20230228","20101010",5000,550000,"19690215","M","2","1","1",30800,0,"4",1413000,"3",1,41.6666666666667
"AD10016154","0","20240430","20101010",6200,7e+05,"19751015","M","2","6","1",21500,0,"1",906300,"3",1,35
"AD10016155","0","20210331","20101010",6500,650000,"19690214","F","5","6","1",23600,2,"1",1583892,"3",1,41.6666666666667
"AD10016156","0","20250531","20101010",3500,350000,"19610305","F","2","4","1",NA,0,"2",656100,"3",1,49.5833333333333
"AD10016157","0","20130731","20101010",2100,190000,"19700215","M","1","6","2",20100,0,"3",247590,"3",1,40.6666666666667
"AD10016158","1","20201231","20101010",6900,8e+05,"19670827","M","2","4","1",NA,1,"4",1537200,"3",1,43.1666666666667
"AD10016159","0","20170228","20101010",2400,2e+05,"19540101","F","2","6","1",30300,1,"1",313200,"3",1,56.75
"AD10016160","0","20220131","20101010",2900,3e+05,"19690818","M","1","3","2",41700,0,"2",632025,"3",1,41.1666666666667
